code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
173922;CJK UNIFIED IDEOGRAPH-2A762;Lo;0;L;;;;;N;;;;;
173923;CJK UNIFIED IDEOGRAPH-2A763;Lo;0;L;;;;;N;;;;;
173924;CJK UNIFIED IDEOGRAPH-2A764;Lo;0;L;;;;;N;;;;;
173925;CJK UNIFIED IDEOGRAPH-2A765;Lo;0;L;;;;;N;;;;;
173926;CJK UNIFIED IDEOGRAPH-2A766;Lo;0;L;;;;;N;;;;;
173927;CJK UNIFIED IDEOGRAPH-2A767;Lo;0;L;;;;;N;;;;;
173928;CJK UNIFIED IDEOGRAPH-2A768;Lo;0;L;;;;;N;;;;;
173929;CJK UNIFIED IDEOGRAPH-2A769;Lo;0;L;;;;;N;;;;;
173930;CJK UNIFIED IDEOGRAPH-2A76A;Lo;0;L;;;;;N;;;;;
173931;CJK UNIFIED IDEOGRAPH-2A76B;Lo;0;L;;;;;N;;;;;
173932;CJK UNIFIED IDEOGRAPH-2A76C;Lo;0;L;;;;;N;;;;;
173933;CJK UNIFIED IDEOGRAPH-2A76D;Lo;0;L;;;;;N;;;;;
173934;CJK UNIFIED IDEOGRAPH-2A76E;Lo;0;L;;;;;N;;;;;
173935;CJK UNIFIED IDEOGRAPH-2A76F;Lo;0;L;;;;;N;;;;;
173936;CJK UNIFIED IDEOGRAPH-2A770;Lo;0;L;;;;;N;;;;;
173937;CJK UNIFIED IDEOGRAPH-2A771;Lo;0;L;;;;;N;;;;;
173938;CJK UNIFIED IDEOGRAPH-2A772;Lo;0;L;;;;;N;;;;;
173939;CJK UNIFIED IDEOGRAPH-2A773;Lo;0;L;;;;;N;;;;;
173940;CJK UNIFIED IDEOGRAPH-2A774;Lo;0;L;;;;;N;;;;;
173941;CJK UNIFIED IDEOGRAPH-2A775;Lo;0;L;;;;;N;;;;;
173942;CJK UNIFIED IDEOGRAPH-2A776;Lo;0;L;;;;;N;;;;;
173943;CJK UNIFIED IDEOGRAPH-2A777;Lo;0;L;;;;;N;;;;;
173944;CJK UNIFIED IDEOGRAPH-2A778;Lo;0;L;;;;;N;;;;;
173945;CJK UNIFIED IDEOGRAPH-2A779;Lo;0;L;;;;;N;;;;;
173946;CJK UNIFIED IDEOGRAPH-2A77A;Lo;0;L;;;;;N;;;;;
173947;CJK UNIFIED IDEOGRAPH-2A77B;Lo;0;L;;;;;N;;;;;
173948;CJK UNIFIED IDEOGRAPH-2A77C;Lo;0;L;;;;;N;;;;;
173949;CJK UNIFIED IDEOGRAPH-2A77D;Lo;0;L;;;;;N;;;;;
173950;CJK UNIFIED IDEOGRAPH-2A77E;Lo;0;L;;;;;N;;;;;
173951;CJK UNIFIED IDEOGRAPH-2A77F;Lo;0;L;;;;;N;;;;;
173952;CJK UNIFIED IDEOGRAPH-2A780;Lo;0;L;;;;;N;;;;;
173953;CJK UNIFIED IDEOGRAPH-2A781;Lo;0;L;;;;;N;;;;;
173954;CJK UNIFIED IDEOGRAPH-2A782;Lo;0;L;;;;;N;;;;;
173955;CJK UNIFIED IDEOGRAPH-2A783;Lo;0;L;;;;;N;;;;;
173956;CJK UNIFIED IDEOGRAPH-2A784;Lo;0;L;;;;;N;;;;;
173957;CJK UNIFIED IDEOGRAPH-2A785;Lo;0;L;;;;;N;;;;;
173958;CJK UNIFIED IDEOGRAPH-2A786;Lo;0;L;;;;;N;;;;;
173959;CJK UNIFIED IDEOGRAPH-2A787;Lo;0;L;;;;;N;;;;;
173960;CJK UNIFIED IDEOGRAPH-2A788;Lo;0;L;;;;;N;;;;;
173961;CJK UNIFIED IDEOGRAPH-2A789;Lo;0;L;;;;;N;;;;;
173962;CJK UNIFIED IDEOGRAPH-2A78A;Lo;0;L;;;;;N;;;;;
173963;CJK UNIFIED IDEOGRAPH-2A78B;Lo;0;L;;;;;N;;;;;
173964;CJK UNIFIED IDEOGRAPH-2A78C;Lo;0;L;;;;;N;;;;;
