code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
178114;CJK UNIFIED IDEOGRAPH-2B7C2;Lo;0;L;;;;;N;;;;;
178115;CJK UNIFIED IDEOGRAPH-2B7C3;Lo;0;L;;;;;N;;;;;
178116;CJK UNIFIED IDEOGRAPH-2B7C4;Lo;0;L;;;;;N;;;;;
178117;CJK UNIFIED IDEOGRAPH-2B7C5;Lo;0;L;;;;;N;;;;;
178118;CJK UNIFIED IDEOGRAPH-2B7C6;Lo;0;L;;;;;N;;;;;
178119;CJK UNIFIED IDEOGRAPH-2B7C7;Lo;0;L;;;;;N;;;;;
178120;CJK UNIFIED IDEOGRAPH-2B7C8;Lo;0;L;;;;;N;;;;;
178121;CJK UNIFIED IDEOGRAPH-2B7C9;Lo;0;L;;;;;N;;;;;
178122;CJK UNIFIED IDEOGRAPH-2B7CA;Lo;0;L;;;;;N;;;;;
178123;CJK UNIFIED IDEOGRAPH-2B7CB;Lo;0;L;;;;;N;;;;;
178124;CJK UNIFIED IDEOGRAPH-2B7CC;Lo;0;L;;;;;N;;;;;
178125;CJK UNIFIED IDEOGRAPH-2B7CD;Lo;0;L;;;;;N;;;;;
178126;CJK UNIFIED IDEOGRAPH-2B7CE;Lo;0;L;;;;;N;;;;;
178127;CJK UNIFIED IDEOGRAPH-2B7CF;Lo;0;L;;;;;N;;;;;
178128;CJK UNIFIED IDEOGRAPH-2B7D0;Lo;0;L;;;;;N;;;;;
178129;CJK UNIFIED IDEOGRAPH-2B7D1;Lo;0;L;;;;;N;;;;;
178130;CJK UNIFIED IDEOGRAPH-2B7D2;Lo;0;L;;;;;N;;;;;
178131;CJK UNIFIED IDEOGRAPH-2B7D3;Lo;0;L;;;;;N;;;;;
178132;CJK UNIFIED IDEOGRAPH-2B7D4;Lo;0;L;;;;;N;;;;;
178133;CJK UNIFIED IDEOGRAPH-2B7D5;Lo;0;L;;;;;N;;;;;
