code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
184127;CJK UNIFIED IDEOGRAPH-2CF3F;Lo;0;L;;;;;N;;;;;
184128;CJK UNIFIED IDEOGRAPH-2CF40;Lo;0;L;;;;;N;;;;;
184129;CJK UNIFIED IDEOGRAPH-2CF41;Lo;0;L;;;;;N;;;;;
184130;CJK UNIFIED IDEOGRAPH-2CF42;Lo;0;L;;;;;N;;;;;
184131;CJK UNIFIED IDEOGRAPH-2CF43;Lo;0;L;;;;;N;;;;;
184132;CJK UNIFIED IDEOGRAPH-2CF44;Lo;0;L;;;;;N;;;;;
184133;CJK UNIFIED IDEOGRAPH-2CF45;Lo;0;L;;;;;N;;;;;
184134;CJK UNIFIED IDEOGRAPH-2CF46;Lo;0;L;;;;;N;;;;;
184135;CJK UNIFIED IDEOGRAPH-2CF47;Lo;0;L;;;;;N;;;;;
184136;CJK UNIFIED IDEOGRAPH-2CF48;Lo;0;L;;;;;N;;;;;
184137;CJK UNIFIED IDEOGRAPH-2CF49;Lo;0;L;;;;;N;;;;;
184138;CJK UNIFIED IDEOGRAPH-2CF4A;Lo;0;L;;;;;N;;;;;
184139;CJK UNIFIED IDEOGRAPH-2CF4B;Lo;0;L;;;;;N;;;;;
184140;CJK UNIFIED IDEOGRAPH-2CF4C;Lo;0;L;;;;;N;;;;;
184141;CJK UNIFIED IDEOGRAPH-2CF4D;Lo;0;L;;;;;N;;;;;
184142;CJK UNIFIED IDEOGRAPH-2CF4E;Lo;0;L;;;;;N;;;;;
184143;CJK UNIFIED IDEOGRAPH-2CF4F;Lo;0;L;;;;;N;;;;;
184144;CJK UNIFIED IDEOGRAPH-2CF50;Lo;0;L;;;;;N;;;;;
184145;CJK UNIFIED IDEOGRAPH-2CF51;Lo;0;L;;;;;N;;;;;
184146;CJK UNIFIED IDEOGRAPH-2CF52;Lo;0;L;;;;;N;;;;;
184147;CJK UNIFIED IDEOGRAPH-2CF53;Lo;0;L;;;;;N;;;;;
184148;CJK UNIFIED IDEOGRAPH-2CF54;Lo;0;L;;;;;N;;;;;
184149;CJK UNIFIED IDEOGRAPH-2CF55;Lo;0;L;;;;;N;;;;;
184150;CJK UNIFIED IDEOGRAPH-2CF56;Lo;0;L;;;;;N;;;;;
184151;CJK UNIFIED IDEOGRAPH-2CF57;Lo;0;L;;;;;N;;;;;
184152;CJK UNIFIED IDEOGRAPH-2CF58;Lo;0;L;;;;;N;;;;;
184153;CJK UNIFIED IDEOGRAPH-2CF59;Lo;0;L;;;;;N;;;;;
184154;CJK UNIFIED IDEOGRAPH-2CF5A;Lo;0;L;;;;;N;;;;;
184155;CJK UNIFIED IDEOGRAPH-2CF5B;Lo;0;L;;;;;N;;;;;
184156;CJK UNIFIED IDEOGRAPH-2CF5C;Lo;0;L;;;;;N;;;;;
184157;CJK UNIFIED IDEOGRAPH-2CF5D;Lo;0;L;;;;;N;;;;;
184158;CJK UNIFIED IDEOGRAPH-2CF5E;Lo;0;L;;;;;N;;;;;
184159;CJK UNIFIED IDEOGRAPH-2CF5F;Lo;0;L;;;;;N;;;;;
184160;CJK UNIFIED IDEOGRAPH-2CF60;Lo;0;L;;;;;N;;;;;
184161;CJK UNIFIED IDEOGRAPH-2CF61;Lo;0;L;;;;;N;;;;;
184162;CJK UNIFIED IDEOGRAPH-2CF62;Lo;0;L;;;;;N;;;;;
184163;CJK UNIFIED IDEOGRAPH-2CF63;Lo;0;L;;;;;N;;;;;
184164;CJK UNIFIED IDEOGRAPH-2CF64;Lo;0;L;;;;;N;;;;;
184165;CJK UNIFIED IDEOGRAPH-2CF65;Lo;0;L;;;;;N;;;;;
184166;CJK UNIFIED IDEOGRAPH-2CF66;Lo;0;L;;;;;N;;;;;
184167;CJK UNIFIED IDEOGRAPH-2CF67;Lo;0;L;;;;;N;;;;;
184168;CJK UNIFIED IDEOGRAPH-2CF68;Lo;0;L;;;;;N;;;;;
184169;CJK UNIFIED IDEOGRAPH-2CF69;Lo;0;L;;;;;N;;;;;
184170;CJK UNIFIED IDEOGRAPH-2CF6A;Lo;0;L;;;;;N;;;;;
184171;CJK UNIFIED IDEOGRAPH-2CF6B;Lo;0;L;;;;;N;;;;;
184172;CJK UNIFIED IDEOGRAPH-2CF6C;Lo;0;L;;;;;N;;;;;
184173;CJK UNIFIED IDEOGRAPH-2CF6D;Lo;0;L;;;;;N;;;;;
184174;CJK UNIFIED IDEOGRAPH-2CF6E;Lo;0;L;;;;;N;;;;;
184175;CJK UNIFIED IDEOGRAPH-2CF6F;Lo;0;L;;;;;N;;;;;
184176;CJK UNIFIED IDEOGRAPH-2CF70;Lo;0;L;;;;;N;;;;;
184177;CJK UNIFIED IDEOGRAPH-2CF71;Lo;0;L;;;;;N;;;;;
184178;CJK UNIFIED IDEOGRAPH-2CF72;Lo;0;L;;;;;N;;;;;
