code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
44266;HANGUL SYLLABLE GOLM;Lo;0;L;;;;;N;;;;;
44267;HANGUL SYLLABLE GOLB;Lo;0;L;;;;;N;;;;;
44268;HANGUL SYLLABLE GOLS;Lo;0;L;;;;;N;;;;;
44269;HANGUL SYLLABLE GOLT;Lo;0;L;;;;;N;;;;;
44270;HANGUL SYLLABLE GOLP;Lo;0;L;;;;;N;;;;;
44271;HANGUL SYLLABLE GOLH;Lo;0;L;;;;;N;;;;;
44272;HANGUL SYLLABLE GOM;Lo;0;L;;;;;N;;;;;
44273;HANGUL SYLLABLE GOB;Lo;0;L;;;;;N;;;;;
44274;HANGUL SYLLABLE GOBS;Lo;0;L;;;;;N;;;;;
44275;HANGUL SYLLABLE GOS;Lo;0;L;;;;;N;;;;;
44276;HANGUL SYLLABLE GOSS;Lo;0;L;;;;;N;;;;;
44277;HANGUL SYLLABLE GONG;Lo;0;L;;;;;N;;;;;
44278;HANGUL SYLLABLE GOJ;Lo;0;L;;;;;N;;;;;
44279;HANGUL SYLLABLE GOC;Lo;0;L;;;;;N;;;;;
44280;HANGUL SYLLABLE GOK;Lo;0;L;;;;;N;;;;;
44281;HANGUL SYLLABLE GOT;Lo;0;L;;;;;N;;;;;
44282;HANGUL SYLLABLE GOP;Lo;0;L;;;;;N;;;;;
44283;HANGUL SYLLABLE GOH;Lo;0;L;;;;;N;;;;;
44284;HANGUL SYLLABLE GWA;Lo;0;L;;;;;N;;;;;
44285;HANGUL SYLLABLE GWAG;Lo;0;L;;;;;N;;;;;
44286;HANGUL SYLLABLE GWAGG;Lo;0;L;;;;;N;;;;;
44287;HANGUL SYLLABLE GWAGS;Lo;0;L;;;;;N;;;;;
44288;HANGUL SYLLABLE GWAN;Lo;0;L;;;;;N;;;;;
44289;HANGUL SYLLABLE GWANJ;Lo;0;L;;;;;N;;;;;
44290;HANGUL SYLLABLE GWANH;Lo;0;L;;;;;N;;;;;
44291;HANGUL SYLLABLE GWAD;Lo;0;L;;;;;N;;;;;
44292;HANGUL SYLLABLE GWAL;Lo;0;L;;;;;N;;;;;
44293;HANGUL SYLLABLE GWALG;Lo;0;L;;;;;N;;;;;
44294;HANGUL SYLLABLE GWALM;Lo;0;L;;;;;N;;;;;
44295;HANGUL SYLLABLE GWALB;Lo;0;L;;;;;N;;;;;
44296;HANGUL SYLLABLE GWALS;Lo;0;L;;;;;N;;;;;
44297;HANGUL SYLLABLE GWALT;Lo;0;L;;;;;N;;;;;
44298;HANGUL SYLLABLE GWALP;Lo;0;L;;;;;N;;;;;
44299;HANGUL SYLLABLE GWALH;Lo;0;L;;;;;N;;;;;
44300;HANGUL SYLLABLE GWAM;Lo;0;L;;;;;N;;;;;
44301;HANGUL SYLLABLE GWAB;Lo;0;L;;;;;N;;;;;
44302;HANGUL SYLLABLE GWABS;Lo;0;L;;;;;N;;;;;
44303;HANGUL SYLLABLE GWAS;Lo;0;L;;;;;N;;;;;
44304;HANGUL SYLLABLE GWASS;Lo;0;L;;;;;N;;;;;
44305;HANGUL SYLLABLE GWANG;Lo;0;L;;;;;N;;;;;
44306;HANGUL SYLLABLE GWAJ;Lo;0;L;;;;;N;;;;;
44307;HANGUL SYLLABLE GWAC;Lo;0;L;;;;;N;;;;;
44308;HANGUL SYLLABLE GWAK;Lo;0;L;;;;;N;;;;;
44309;HANGUL SYLLABLE GWAT;Lo;0;L;;;;;N;;;;;
44310;HANGUL SYLLABLE GWAP;Lo;0;L;;;;;N;;;;;
44311;HANGUL SYLLABLE GWAH;Lo;0;L;;;;;N;;;;;
44312;HANGUL SYLLABLE GWAE;Lo;0;L;;;;;N;;;;;
44313;HANGUL SYLLABLE GWAEG;Lo;0;L;;;;;N;;;;;
44314;HANGUL SYLLABLE GWAEGG;Lo;0;L;;;;;N;;;;;
44315;HANGUL SYLLABLE GWAEGS;Lo;0;L;;;;;N;;;;;
