code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
201824;CJK UNIFIED IDEOGRAPH-31460;Lo;0;L;;;;;N;;;;;
201825;CJK UNIFIED IDEOGRAPH-31461;Lo;0;L;;;;;N;;;;;
201826;CJK UNIFIED IDEOGRAPH-31462;Lo;0;L;;;;;N;;;;;
201827;CJK UNIFIED IDEOGRAPH-31463;Lo;0;L;;;;;N;;;;;
201828;CJK UNIFIED IDEOGRAPH-31464;Lo;0;L;;;;;N;;;;;
201829;CJK UNIFIED IDEOGRAPH-31465;Lo;0;L;;;;;N;;;;;
201830;CJK UNIFIED IDEOGRAPH-31466;Lo;0;L;;;;;N;;;;;
201831;CJK UNIFIED IDEOGRAPH-31467;Lo;0;L;;;;;N;;;;;
201832;CJK UNIFIED IDEOGRAPH-31468;Lo;0;L;;;;;N;;;;;
201833;CJK UNIFIED IDEOGRAPH-31469;Lo;0;L;;;;;N;;;;;
201834;CJK UNIFIED IDEOGRAPH-3146A;Lo;0;L;;;;;N;;;;;
201835;CJK UNIFIED IDEOGRAPH-3146B;Lo;0;L;;;;;N;;;;;
201836;CJK UNIFIED IDEOGRAPH-3146C;Lo;0;L;;;;;N;;;;;
201837;CJK UNIFIED IDEOGRAPH-3146D;Lo;0;L;;;;;N;;;;;
201838;CJK UNIFIED IDEOGRAPH-3146E;Lo;0;L;;;;;N;;;;;
201839;CJK UNIFIED IDEOGRAPH-3146F;Lo;0;L;;;;;N;;;;;
201840;CJK UNIFIED IDEOGRAPH-31470;Lo;0;L;;;;;N;;;;;
201841;CJK UNIFIED IDEOGRAPH-31471;Lo;0;L;;;;;N;;;;;
201842;CJK UNIFIED IDEOGRAPH-31472;Lo;0;L;;;;;N;;;;;
201843;CJK UNIFIED IDEOGRAPH-31473;Lo;0;L;;;;;N;;;;;
201844;CJK UNIFIED IDEOGRAPH-31474;Lo;0;L;;;;;N;;;;;
201845;CJK UNIFIED IDEOGRAPH-31475;Lo;0;L;;;;;N;;;;;
201846;CJK UNIFIED IDEOGRAPH-31476;Lo;0;L;;;;;N;;;;;
201847;CJK UNIFIED IDEOGRAPH-31477;Lo;0;L;;;;;N;;;;;
201848;CJK UNIFIED IDEOGRAPH-31478;Lo;0;L;;;;;N;;;;;
201849;CJK UNIFIED IDEOGRAPH-31479;Lo;0;L;;;;;N;;;;;
